date,live_cattle,feeder_cattle,lean_hogs
2024-04-16,181.5,240.35000610351562,94.7249984741211
2024-04-17,180.89999389648438,240.4250030517578,94.92500305175781
2024-04-18,181.1750030517578,241.60000610351562,94.7249984741211
2024-04-19,181.47500610351562,241.3249969482422,96.2249984741211
2024-04-22,183.8249969482422,242.89999389648438,96.69999694824219
2024-04-23,183.35000610351562,243.75,98.57499694824219
2024-04-24,182.10000610351562,243.10000610351562,97.3499984741211
2024-04-25,183.9499969482422,244.875,95.2750015258789
2024-04-26,184.6750030517578,248.6999969482422,94.2750015258789
2024-04-29,185.39999389648438,248.02499389648438,94.0250015258789
2024-04-30,185.0,244.5749969482422,94.1500015258789
2024-05-01,173.85000610351562,241.4250030517578,93.0250015258789
2024-05-02,176.8000030517578,243.60000610351562,93.07499694824219
2024-05-03,176.6750030517578,243.3000030517578,92.42500305175781
2024-05-06,176.97500610351562,241.39999389648438,92.17500305175781
2024-05-07,177.625,242.14999389648438,92.5250015258789
2024-05-08,176.47500610351562,240.1999969482422,92.5250015258789
2024-05-09,175.9499969482422,238.64999389648438,91.9749984741211
2024-05-10,176.14999389648438,238.8000030517578,91.7249984741211
2024-05-13,175.5749969482422,239.375,91.44999694824219
2024-05-14,178.1750030517578,243.27499389648438,91.82499694824219
2024-05-15,178.25,243.14999389648438,97.5
2024-05-16,179.02499389648438,244.85000610351562,98.375
2024-05-17,181.0500030517578,246.72500610351562,96.5
2024-05-20,181.47500610351562,246.6999969482422,96.92500305175781
2024-05-21,182.97500610351562,248.9499969482422,96.4000015258789
2024-05-22,184.1750030517578,250.375,95.4000015258789
2024-05-23,183.52499389648438,250.3249969482422,94.5250015258789
2024-05-24,183.6999969482422,260.2250061035156,94.2750015258789
2024-05-28,184.5500030517578,264.6000061035156,93.80000305175781
2024-05-29,183.35000610351562,260.25,93.7750015258789
2024-05-30,182.5500030517578,259.07501220703125,93.9749984741211
2024-05-31,181.5500030517578,256.3999938964844,94.3499984741211
2024-06-03,182.02499389648438,256.20001220703125,93.6500015258789
2024-06-04,182.1750030517578,256.0249938964844,92.69999694824219
2024-06-05,181.77499389648438,254.8249969482422,92.0999984741211
2024-06-06,181.8249969482422,252.85000610351562,92.1500015258789
2024-06-07,182.1750030517578,254.9250030517578,92.5250015258789
2024-06-10,183.9250030517578,258.6499938964844,92.25
2024-06-11,183.75,257.6499938964844,91.94999694824219
2024-06-12,183.64999389648438,257.57501220703125,92.0250015258789
2024-06-13,184.8249969482422,257.4750061035156,91.75
2024-06-14,186.8249969482422,261.9750061035156,91.17500305175781
2024-06-17,187.0500030517578,261.32501220703125,95.375
2024-06-18,186.6750030517578,259.95001220703125,93.7750015258789
2024-06-20,187.0749969482422,259.82501220703125,91.1500015258789
2024-06-21,187.60000610351562,258.375,92.05000305175781
2024-06-24,188.89999389648438,258.8999938964844,89.94999694824219
2024-06-25,189.47500610351562,259.04998779296875,89.0
2024-06-26,192.9250030517578,261.7749938964844,89.9000015258789
2024-06-27,194.1750030517578,260.6499938964844,89.44999694824219
2024-06-28,193.5,259.29998779296875,89.57499694824219
2024-07-01,184.27499389648438,257.375,89.19999694824219
2024-07-02,185.10000610351562,261.1000061035156,89.2249984741211
2024-07-03,185.9250030517578,263.375,89.75
2024-07-05,186.4250030517578,261.4750061035156,89.875
2024-07-08,184.35000610351562,259.17498779296875,89.67500305175781
2024-07-09,182.35000610351562,255.72500610351562,89.32499694824219
2024-07-10,182.25,254.35000610351562,88.44999694824219
2024-07-11,182.25,256.1499938964844,88.55000305175781
2024-07-12,182.375,258.6499938964844,88.69999694824219
2024-07-15,182.125,258.7749938964844,88.6500015258789
2024-07-16,182.6750030517578,258.625,91.2750015258789
